agent,model,omega,beta,ll,group,ntrials,exp,prolificID
628d78a2ccf4a41f24c2d2d8,map,0.48148399535566566,4.998209550976753,51.79531566548388,combined,460,FullPilot14,628d78a2ccf4a41f24c2d2d8
63ae2788c3e5ec6d1cfcad16,map,0.000198513269424494,0.15382051467895508,99.6472642030761,random,460,FullPilot14,63ae2788c3e5ec6d1cfcad16
67579b182f3a6e41fb761791,map,0.5796376577112824,4.054076597094536,54.881830988692904,combined,460,FullPilot14,67579b182f3a6e41fb761791
67594446e891cd9a76235f36,map,0.99998779296875,3.299560546875,43.28864428610983,perceptual,460,FullPilot14,67594446e891cd9a76235f36
66978d2616be96682f9f87ed,map,0.6720019035041332,4.585275053977966,45.671576278259515,perceptual,460,FullPilot14,66978d2616be96682f9f87ed
6759a46833a61fefe76b05ba,map,0.3165283203125,0.0,99.81319397183192,random,460,FullPilot14,6759a46833a61fefe76b05ba
66b0c677fd6d5746c4c5fd36,map,0.7873592674732208,1.3968932628631592,81.17703719494729,perceptual,460,FullPilot14,66b0c677fd6d5746c4c5fd36
57d810f1813eb30001825b65,map,0.5453122466802597,3.162686824798584,64.81351018216294,combined,460,FullPilot14,57d810f1813eb30001825b65
6746499fde684b081912c056,map,0.9999999970197677,1.2576663494110107,75.80003800792879,perceptual,460,FullPilot14,6746499fde684b081912c056
651b075a8bfaebfd2f74e195,map,0.9777464654995128,3.2042241271119565,48.193000005118414,perceptual,460,FullPilot14,651b075a8bfaebfd2f74e195
5f3227893ca51916b4ff6d9d,map,0.3597475588321686,2.5210726261138916,73.91864135777271,combined,460,FullPilot14,5f3227893ca51916b4ff6d9d
66569098a6bf70f056e8f1d0,map,0.269561767578125,2.99713134765625,72.70711815281895,value,460,FullPilot14,66569098a6bf70f056e8f1d0
6759bab1432aedd5f3c18487,map,0.41687941551208496,7.164440155029297,43.53508828702034,combined,459,FullPilot14,6759bab1432aedd5f3c18487
5f173b90cea174080152310b,map,0.9102484467875911,3.446661669295281,44.98580083565709,perceptual,460,FullPilot14,5f173b90cea174080152310b
6751826af853585828786233,map,0.5211645654781023,4.160388343734667,54.95414447860527,combined,460,FullPilot14,6751826af853585828786233
645d518949b0639658176654,map,0.65523681640625,0.869140625,93.93823322150715,combined,460,FullPilot14,645d518949b0639658176654
662942b6455e11154cbb3ce0,map,0.9778864078100014,6.1842077257460915,25.06418017212822,perceptual,460,FullPilot14,662942b6455e11154cbb3ce0
65c69497ab503bf918ddd5b7,map,0.6973345160484314,4.488104581832886,45.22520586887366,perceptual,460,FullPilot14,65c69497ab503bf918ddd5b7
5de7d12c26dd95000b6824c5,map,0.4027435302734375,7.769775390625,38.51356467940938,combined,460,FullPilot14,5de7d12c26dd95000b6824c5
671f8f783bd4d777e17c36e6,map,0.8812221527099608,1.99462890625,67.77656246232628,perceptual,460,FullPilot14,671f8f783bd4d777e17c36e6
66a557d079b15419fd0f9255,map,0.6360069446091074,3.2095957792625995,57.567750716835555,combined,460,FullPilot14,66a557d079b15419fd0f9255
671432260f5b80d8188b2fe1,map,0.9547270209179259,6.104181595146656,27.535396656934637,perceptual,460,FullPilot14,671432260f5b80d8188b2fe1
664446cda39cd17787c271da,map,0.8597250419802094,4.507474088804884,37.4234843741217,perceptual,460,FullPilot14,664446cda39cd17787c271da
6728e9f22f76d709508acf02,map,0.9381446897983551,3.962618112564087,39.19393179017276,perceptual,458,FullPilot14,6728e9f22f76d709508acf02
675edf24452fd3015aaee4dc,map,0.6503170013427735,3.3866119384765625,58.01182103330638,combined,460,FullPilot14,675edf24452fd3015aaee4dc
66885d217777eda6f3a9b8dd,map,0.34268951416015625,5.23651123046875,52.75703738983507,combined,460,FullPilot14,66885d217777eda6f3a9b8dd
675bead4e4f525677a43a27a,map,0.6087281703948975,1.8842372298240662,80.48711416666191,combined,460,FullPilot14,675bead4e4f525677a43a27a
5ddb5ed4a64380abb2907440,map,0.5390519976615906,4.574393033981323,52.01871663749351,combined,460,FullPilot14,5ddb5ed4a64380abb2907440
67603ec6f369599a362eecb9,map,0.506397880143777,6.44300774903968,41.35146798738635,combined,460,FullPilot14,67603ec6f369599a362eecb9
62b9e995fd8c321a2f65a6cd,map,0.59481201171875,3.468017578125,59.00043521722607,combined,460,FullPilot14,62b9e995fd8c321a2f65a6cd
65cbb41e2614de61e770c67c,map,0.8801019859762164,3.9557933574542403,43.20788045096511,perceptual,460,FullPilot14,65cbb41e2614de61e770c67c
60165591d472ae0b5c202703,map,0.9859805879648774,2.8164269030094147,53.0289228193922,perceptual,460,FullPilot14,60165591d472ae0b5c202703
5d23ac815173fe001528bcd6,map,0.33663330078125,0.0,99.81319397183192,random,460,FullPilot14,5d23ac815173fe001528bcd6
675967674f07f1afe5626a04,map,0.9118681006133555,1.3368797302246094,76.25700794174341,perceptual,453,FullPilot14,675967674f07f1afe5626a04
673efaa7caf0942718ac1631,map,0.34520263671875,0.0,99.81319397183192,random,460,FullPilot14,673efaa7caf0942718ac1631
6165af4b36cb3bae91f2e355,map,0.2790996628114954,8.530404255725443,36.49994419572847,value,460,FullPilot14,6165af4b36cb3bae91f2e355
675efe6044b2f5bde425ceac,map,0.9244276306591928,2.754425723105669,53.77440185258818,perceptual,460,FullPilot14,675efe6044b2f5bde425ceac
5fe17e28d8918b3fae67ec4d,map,0.8162757873535156,2.786865234375,58.701610060025764,perceptual,460,FullPilot14,5fe17e28d8918b3fae67ec4d
673487045133bc17c8100d16,map,0.583264691196382,3.458608016371727,60.404556034872414,combined,460,FullPilot14,673487045133bc17c8100d16
675da16368f40dd379799754,map,0.32366943359375,0.0,99.81319397183192,random,460,FullPilot14,675da16368f40dd379799754
