Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65e9dfe1e62ec22184a27c19,5610c4ea7ffc8a0005811504,APPROVED,Not Applicable,2024-03-07T15:40:22.852000Z,2024-03-07T16:10:10.089000Z,2024-03-08T16:25:56.102000Z,2024-03-07T16:10:10.894000Z,1788.0,CJFYZJY7,5206,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65e9dfe2fbcd1b2e674cc22b,570b7b5fb9b52b00102d96f9,APPROVED,Not Applicable,2024-03-07T15:40:23.158000Z,2024-03-07T16:01:49.820000Z,2024-03-08T16:25:56.315000Z,2024-03-07T16:02:08.113000Z,1287.0,CJFYZJY7,6815,38,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65e9dfebbd0c9b74b5037cba,63617bda4e6367b26d53da86,APPROVED,Not Applicable,2024-03-07T15:40:32.495000Z,2024-03-07T16:18:13.193000Z,2024-03-08T16:25:56.547000Z,2024-03-07T16:18:14.051000Z,2261.0,CJFYZJY7,3738,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
65e9dff653f1142a2a8240ef,6266a599c7361af8b51a95e0,APPROVED,Not Applicable,2024-03-07T15:40:58.610000Z,2024-03-07T16:02:37.630000Z,2024-03-08T16:25:56.782000Z,2024-03-07T16:03:53.123000Z,1300.0,CJFYZJY7,3237,54,Male,White,United States,United States,United States,English,No,Full-Time
65e9eb42f68f407fd69cf4a7,63614899ad49a91f1ef09067,APPROVED,Not Applicable,2024-03-07T16:28:55.679000Z,2024-03-07T16:50:13.034000Z,2024-03-08T16:25:57.041000Z,2024-03-07T16:50:15.515000Z,1278.0,CJFYZJY7,8591,54,Male,White,United States,United States,United States,English,No,Full-Time
65eb3c695740bd30ec3e564c,58935d5d4d77be0001689f14,APPROVED,Not Applicable,2024-03-08T16:27:26.185000Z,2024-03-08T17:08:21.718000Z,2024-03-11T14:52:54.610000Z,2024-03-08T17:08:22.461000Z,2456.0,CJFYZJY7,7412,35,DATA_EXPIRED,DATA_EXPIRED,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
65eb3c696ff6798ef91c63d1,5d453e8723a5bb0001492546,APPROVED,Not Applicable,2024-03-08T16:27:21.716000Z,2024-03-08T17:22:01.514000Z,2024-03-11T14:52:54.993000Z,2024-03-08T17:23:09.225000Z,3280.0,CJFYZJY7,5373,31,Male,White,United States,United States,United States,English,Yes,Full-Time
65eb3c6bab7750edbcb250d2,5e1371f92b12bd9a96c2d902,APPROVED,Not Applicable,2024-03-08T16:27:35.977000Z,2024-03-08T17:24:41.393000Z,2024-03-11T14:52:55.245000Z,2024-03-08T17:24:42.361000Z,3426.0,CJFYZJY7,5685,45,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
65eb3c6d741c29c6458935ee,601b9077694f034f0092dd8f,APPROVED,Not Applicable,2024-03-08T16:27:32.445000Z,2024-03-08T16:49:43.464000Z,2024-03-11T14:52:55.496000Z,2024-03-08T16:49:44.234000Z,1332.0,CJFYZJY7,2968,38,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65eb3c6db8ee943ec50686d0,5865bdf7a3462300010673e3,APPROVED,Not Applicable,2024-03-08T16:27:31.392000Z,2024-03-08T16:58:54.205000Z,2024-03-11T14:52:55.728000Z,2024-03-08T16:58:55.111000Z,1883.0,CJFYZJY7,4895,50,Male,White,United States,United States,United States,English,No,Full-Time
660d3b5980fd98915f7b98e8,5727d93522e522000e7a0a3c,APPROVED,Not Applicable,2024-04-03T11:20:40.041000Z,2024-04-03T11:47:27.594000Z,2024-04-05T09:49:40.412000Z,2024-04-03T11:47:29.079000Z,1608.0,CJFYZJY7,8191,54,Male,White,United States,United States,United States,English,No,Part-Time
660d3b6bb6c78ea878dd93fa,628e0063fa56e316da2a71cb,APPROVED,Not Applicable,2024-04-03T11:20:44.561000Z,2024-04-03T11:48:38.952000Z,2024-04-05T09:49:40.908000Z,2024-04-03T11:48:40.538000Z,1675.0,CJFYZJY7,9956,50,Male,White,United States,United States,United States,English,No,Other
660d496d357cd091573b83f2,62740cf8e39eba1055ef571b,APPROVED,Not Applicable,2024-04-03T12:20:19.245000Z,2024-04-03T12:47:24.195000Z,2024-04-05T09:49:41.267000Z,2024-04-03T12:51:32.347000Z,1625.0,CJFYZJY7,10538,53,Female,Asian,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660d5cb143f38ecc7f5edf9c,63f77b9ca8439f6e1620c1cd,APPROVED,Not Applicable,2024-04-03T13:45:10.950000Z,2024-04-03T14:14:05.535000Z,2024-04-05T09:49:41.698000Z,2024-04-03T14:15:08.135000Z,1735.0,CJFYZJY7,3065,40,Male,White,New Zealand,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660d5cb1f6213e71f7ed401d,5d23460ad4c57900192b129c,APPROVED,Not Applicable,2024-04-03T13:42:12.631000Z,2024-04-03T14:13:32.824000Z,2024-04-05T09:49:42.065000Z,2024-04-03T14:15:03.506000Z,1881.0,CJFYZJY7,7596,38,Female,White,United States,United States,United States,English,No,Full-Time
