Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6760634c39ecd75c3dd244da,675967674f07f1afe5626a04,APPROVED,Not Applicable,2024-12-16T17:28:53.606000Z,2024-12-16T18:37:49.749000Z,2024-12-18T17:21:29.376000Z,2024-12-16T18:37:50.463267Z,4137.0,CJFYZJY7,18,20,Male,Black,Nigeria,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
676063a97ff7b4567c465866,675ecc506ed312d206ce5126,APPROVED,Not Applicable,2024-12-16T17:30:31.027000Z,2024-12-16T17:37:18.981000Z,2025-01-07T11:48:08.088000Z,2024-12-16T17:38:20.890152Z,408.0,675ecc506ed312d206ce5126,16,22,Male,Black,Kenya,United States,United States,English,Yes,DATA_EXPIRED
676063b94796f011736d35cd,675efe6044b2f5bde425ceac,APPROVED,Not Applicable,2024-12-16T17:31:01.703000Z,2024-12-16T19:12:15.179000Z,2024-12-18T17:21:41.777000Z,2024-12-16T19:12:15.950819Z,6074.0,CJFYZJY7,12,20,Female,Black,Nigeria,United States,United States,English,Yes,Full-Time
676063f614df4ce181cc78a5,6165af4b36cb3bae91f2e355,APPROVED,Not Applicable,2024-12-16T17:31:34.367000Z,2024-12-16T18:35:08.907000Z,2024-12-18T17:21:29.952000Z,2024-12-16T18:35:54.767793Z,3815.0,CJFYZJY7,1336,32,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
676067e86591f7023be55d25,6752385b8b997da454e1b2b4,APPROVED,Not Applicable,2024-12-16T17:48:24.003000Z,2024-12-16T19:13:45.176000Z,2024-12-18T17:21:42.725000Z,2024-12-16T19:13:45.846451Z,5122.0,CJFYZJY7,22,20,Female,Black,Nigeria,United States,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED
67606fb4ba3421bb76a27368,6648c0d4fa3b00043396163e,APPROVED,Not Applicable,2024-12-16T18:21:55.053000Z,2024-12-16T19:19:09.413000Z,2024-12-18T17:21:43.918000Z,2024-12-16T19:20:20.788731Z,3435.0,CJFYZJY7,735,41,Female,Black,United States,United States,United States,English,Yes,Full-Time
67607fc9ca528694c587fb39,6755942e0ec6aed35dfce9aa,RETURNED,Not Applicable,2024-12-16T19:30:27.649000Z,,,2025-04-11T13:48:17.392695Z,,,243,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6760843cf84875d1b949b97b,671813a64cc728d09ef7499d,APPROVED,Not Applicable,2024-12-16T19:49:29.237000Z,2024-12-16T20:58:24.584000Z,2024-12-18T17:21:30.554000Z,2024-12-16T20:59:24.254164Z,4136.0,CJFYZJY7,399,48,Male,White,United States,United States,United States,English,Yes,Full-Time
6761ad2ea5909f3aa7248ebb,675dd4aed41b2116f978a0a1,APPROVED,Not Applicable,2024-12-17T16:58:15.606000Z,2024-12-17T18:42:04.072000Z,2024-12-18T17:21:31.224000Z,2024-12-17T18:42:24.946795Z,6229.0,CJFYZJY7,2,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6761ad33a6fa3318b0c004ee,675da35b5746a66d67471a29,RETURNED,Not Applicable,2024-12-17T16:56:29.473000Z,,,2025-04-11T13:48:17.312173Z,,,56,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6761ad4127ccca46ec78620a,675eedc3e29d31f79d612346,APPROVED,Not Applicable,2024-12-17T16:58:43.244000Z,2024-12-17T18:48:10.366000Z,2024-12-18T17:21:44.666000Z,2024-12-17T18:48:11.844599Z,6568.0,CJFYZJY7,1,30,Female,Black,Ghana,United States,United States,English,No,Full-Time
6761ad5a1d2a9f47d91e19e5,675708ab3fe4f014cb8f3100,APPROVED,Not Applicable,2024-12-17T16:57:58.311000Z,2024-12-17T18:48:05.486000Z,2024-12-18T17:21:45.407000Z,2024-12-17T18:48:16.777712Z,6608.0,CJFYZJY7,1,25,Female,Black,Nigeria,United States,Nigeria,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
6761ad656ef07842c0570799,6707ab0e3c5ee9540950263a,APPROVED,Not Applicable,2024-12-17T16:57:22.049000Z,2024-12-17T18:16:36.051000Z,2024-12-18T17:21:46.716000Z,2024-12-17T20:02:53.033035Z,4755.0,CJFYZJY7,24,43,Female,Black,United States,United States,United States,English,No,Full-Time
6761ad6a4168b97c437936ef,674f468ca727e70b1c767c21,RETURNED,Not Applicable,2024-12-17T16:57:28.532000Z,,,2025-04-11T13:48:17.516180Z,,,247,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6761ad7d27e8292317bbaf85,675d2f5d0cc936cb053e09eb,APPROVED,Not Applicable,2024-12-17T16:57:48.210000Z,2024-12-17T18:27:03.950000Z,2024-12-18T17:21:32.350000Z,2024-12-17T18:27:31.553859Z,5356.0,CJFYZJY7,1,54,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6761ad93b9d6507c1ec7f442,63faac74226c494a6a459315,RETURNED,Not Applicable,2024-12-17T16:58:07.082000Z,,,2025-04-11T13:48:17.398805Z,,,117,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6761adab44e83adf8bb595eb,6754b03aa3a2b418d66cafd5,RETURNED,Not Applicable,2024-12-17T16:59:38.214000Z,,,2025-04-11T13:48:17.336602Z,,,79,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6761adc5735ef954d305fab3,6718b9bc107831749fa97950,APPROVED,Not Applicable,2024-12-17T17:04:27.778000Z,2024-12-17T18:43:06.769000Z,2024-12-18T17:21:33.147000Z,2024-12-17T20:02:21.336767Z,5919.0,NOCODE,76,29,Male,Black,Ghana,United States,United States,English,No,Full-Time
